Year,State,state_po,state_fips,state_cen,state_ic,office,candidate_detail,candidate,party_detail,party,writein,candidatevotes,totalvotes
1976,Pennsylvania,PA,42,23,14,US President,"Maddox, Lester",Other,constitution party,Other,FALSE,25344,4620787
1976,Pennsylvania,PA,42,23,14,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,3009,4620787
1976,Pennsylvania,PA,42,23,14,US President,Other,Other,,Other,FALSE,2934,4620787
1976,Pennsylvania,PA,42,23,14,US President,"Larouche, Lyndon, Jr.",Other,u.s. labor,Other,FALSE,2744,4620787
1976,Pennsylvania,PA,42,23,14,US President,"Hall, Gus",Other,communist party use,Other,FALSE,1891,4620787
1976,Rhode Island,RI,44,15,5,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,227636,410584
1976,Rhode Island,RI,44,15,5,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,181249,410584
1976,Rhode Island,RI,44,15,5,US President,"Macbride, Roger",Other,libertarian,Other,FALSE,715,410584
1976,Rhode Island,RI,44,15,5,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,462,410584
1976,Rhode Island,RI,44,15,5,US President,"Hall, Gus",Other,communist party use,Other,FALSE,334,410584
1976,Rhode Island,RI,44,15,5,US President,"Julius """"Jules"""", Levin",Other,socialist labor,Other,FALSE,188,410584
1976,South Carolina,SC,45,57,48,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,450807,802583
1976,South Carolina,SC,45,57,48,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,346149,802583
1976,South Carolina,SC,45,57,48,US President,"Anderson, Thomas J.",Other,american,Other,FALSE,2996,802583
1976,South Carolina,SC,45,57,48,US President,"Maddox, Lester",Other,american independent party,Other,FALSE,1950,802583
1976,South Carolina,SC,45,57,48,US President,,Other,,Other,TRUE,681,802583
1976,South Dakota,SD,46,45,37,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,151505,300678
1976,South Dakota,SD,46,45,37,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,147068,300678
1976,South Dakota,SD,46,45,37,US President,"Macbride, Roger",Other,libertarian,Other,FALSE,1619,300678
1976,South Dakota,SD,46,45,37,US President,"Hall, Gus",Other,communist party use,Other,FALSE,318,300678
1976,South Dakota,SD,46,45,37,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,168,300678
1976,Tennessee,TN,47,62,54,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,825879,1476346
1976,Tennessee,TN,47,62,54,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,633969,1476346
1976,Tennessee,TN,47,62,54,US President,"Anderson, Thomas J.",Other,independent,Other,FALSE,5769,1476346
1976,Tennessee,TN,47,62,54,US President,"McCarthy, Eugene """"Gene""""",Other,independent,Other,FALSE,5004,1476346
1976,Tennessee,TN,47,62,54,US President,"Maddox, Lester",Other,independent,Other,FALSE,2303,1476346
1976,Tennessee,TN,47,62,54,US President,"Macbride, Roger",Other,independent,Other,FALSE,1375,1476346
1976,Tennessee,TN,47,62,54,US President,"Hall, Gus",Other,independent,Other,FALSE,547,1476346
1976,Tennessee,TN,47,62,54,US President,"Larouche, Lyndon, Jr.",Other,independent,Other,FALSE,512,1476346
1976,Tennessee,TN,47,62,54,US President,"Bubar, Benjamin """"Ben""""",Other,independent,Other,FALSE,442,1476346
1976,Tennessee,TN,47,62,54,US President,,Other,independent,Other,FALSE,316,1476346
1976,Tennessee,TN,47,62,54,US President,,Other,,Other,TRUE,230,1476346
1976,Texas,TX,48,74,49,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,2082319,4071884
1976,Texas,TX,48,74,49,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,1953300,4071884
1976,Texas,TX,48,74,49,US President,"McCarthy, Eugene """"Gene""""",Other,independent,Other,FALSE,20118,4071884
1976,Texas,TX,48,74,49,US President,"Anderson, Thomas J.",Other,american,Other,FALSE,11442,4071884
1976,Texas,TX,48,74,49,US President,,Other,,Other,TRUE,2982,4071884
1976,Texas,TX,48,74,49,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,1723,4071884
1976,Utah,UT,49,87,67,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,337908,541218
1976,Utah,UT,49,87,67,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,182110,541218
1976,Utah,UT,49,87,67,US President,"Anderson, Thomas J.",Other,american,Other,FALSE,13304,541218
1976,Utah,UT,49,87,67,US President,"McCarthy, Eugene """"Gene""""",Other,independent,Other,FALSE,3907,541218
1976,Utah,UT,49,87,67,US President,"Macbride, Roger",Other,liberal party,Other,FALSE,2438,541218
1976,Utah,UT,49,87,67,US President,"Maddox, Lester",Other,concerned citizens,Other,FALSE,1162,541218
1976,Utah,UT,49,87,67,US President,"Camejo, Peter",Other,independent,Other,FALSE,268,541218
1976,Utah,UT,49,87,67,US President,"Hall, Gus",Other,independent,Other,FALSE,121,541218
1976,Vermont,VT,50,13,6,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,100387,183902
1976,Vermont,VT,50,13,6,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,77798,183902
1976,Vermont,VT,50,13,6,US President,"McCarthy, Eugene """"Gene""""",Other,independent,Other,FALSE,4001,183902
1976,Vermont,VT,50,13,6,US President,Other,Other,,Other,FALSE,1090,183902
1976,Vermont,VT,50,13,6,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,430,183902
1976,Vermont,VT,50,13,6,US President,"Larouche, Lyndon, Jr.",Other,u.s. labor,Other,FALSE,196,183902
1976,Virginia,VA,51,54,40,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,836554,1697094
1976,Virginia,VA,51,54,40,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,813896,1697094
1976,Virginia,VA,51,54,40,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,17802,1697094
1976,Virginia,VA,51,54,40,US President,"Anderson, Thomas J.",Other,american,Other,FALSE,16686,1697094
1976,Virginia,VA,51,54,40,US President,"Larouche, Lyndon, Jr.",Other,u.s. labor,Other,FALSE,7508,1697094
1976,Virginia,VA,51,54,40,US President,"Macbride, Roger",Other,libertarian,Other,FALSE,4648,1697094
1976,Washington,WA,53,91,73,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,777732,1555534
1976,Washington,WA,53,91,73,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,717323,1555534
1976,Washington,WA,53,91,73,US President,"McCarthy, Eugene """"Gene""""",Other,independent,Other,FALSE,36986,1555534
1976,Washington,WA,53,91,73,US President,"Maddox, Lester",Other,american independent party,Other,FALSE,8585,1555534
1976,Washington,WA,53,91,73,US President,Other,Other,,Other,FALSE,5482,1555534
1976,Washington,WA,53,91,73,US President,"Macbride, Roger",Other,libertarian,Other,FALSE,5042,1555534
1976,Washington,WA,53,91,73,US President,"Anderson, Thomas J.",Other,constitution party,Other,FALSE,1046,1555534
1976,Washington,WA,53,91,73,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,905,1555534
1976,Washington,WA,53,91,73,US President,"Larouche, Lyndon, Jr.",Other,u.s. labor,Other,FALSE,903,1555534
1976,Washington,WA,53,91,73,US President,"Hall, Gus",Other,communist party use,Other,FALSE,817,1555534
1976,Washington,WA,53,91,73,US President,"Julius """"Jules"""", Levin",Other,socialist labor,Other,FALSE,713,1555534
1976,West Virginia,WV,54,55,56,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,435864,750590
1976,West Virginia,WV,54,55,56,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,314726,750590
1976,Wisconsin,WI,55,35,25,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,1040232,2101336
1976,Wisconsin,WI,55,35,25,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,1004987,2101336
1976,Wisconsin,WI,55,35,25,US President,"McCarthy, Eugene """"Gene""""",Other,independent,Other,FALSE,34943,2101336
1976,Wisconsin,WI,55,35,25,US President,"Maddox, Lester",Other,american independent party,Other,FALSE,8552,2101336
1976,Wisconsin,WI,55,35,25,US President,"Zeidler, Frank",Other,socialist,Other,FALSE,4298,2101336
1976,Wisconsin,WI,55,35,25,US President,"Macbride, Roger",Other,libertarian,Other,FALSE,3814,2101336
1976,Wisconsin,WI,55,35,25,US President,Other,Other,,Other,FALSE,2430,2101336
1976,Wisconsin,WI,55,35,25,US President,"Camejo, Peter",Other,socialist workers,Other,FALSE,1691,2101336
1976,Wisconsin,WI,55,35,25,US President,"Julius """"Jules"""", Levin",Other,socialist labor,Other,FALSE,389,2101336
1976,Wyoming,WY,56,83,68,US President,"Ford, Gerald",Gerald Ford,republican,Republican,FALSE,92717,156343
1976,Wyoming,WY,56,83,68,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,62239,156343
1976,Wyoming,WY,56,83,68,US President,,Other,,Other,TRUE,1387,156343
1980,Alabama,AL,1,63,41,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,654192,1341929
1980,Alabama,AL,1,63,41,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,636730,1341929
1980,Alabama,AL,1,63,41,US President,"Anderson, John B.",Other,independent,Other,FALSE,16481,1341929
1980,Alabama,AL,1,63,41,US President,"Rarick, John",Other,conservative,Other,FALSE,15010,1341929
1980,Alabama,AL,1,63,41,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,13318,1341929
1980,Alabama,AL,1,63,41,US President,"Bubar, Benjamin """"Ben""""",Other,statesman,Other,FALSE,1743,1341929
1980,Alabama,AL,1,63,41,US President,"Hall, Gus",Other,communist party use,Other,FALSE,1629,1341929
1980,Alabama,AL,1,63,41,US President,"Deberry, Clifton",Other,socialist workers,Other,FALSE,1303,1341929
1980,Alabama,AL,1,63,41,US President,"McReynolds, David",Other,socialist,Other,FALSE,1006,1341929
1980,Alabama,AL,1,63,41,US President,"Commoner, Barry",Other,citizens,Other,FALSE,517,1341929
1980,Alaska,AK,2,94,81,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,86112,158445
1980,Alaska,AK,2,94,81,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,41842,158445
1980,Alaska,AK,2,94,81,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,18479,158445
1980,Alaska,AK,2,94,81,US President,"Anderson, John B.",Other,independent,Other,FALSE,11155,158445
1980,Alaska,AK,2,94,81,US President,,Other,,Other,TRUE,857,158445
1980,Arizona,AZ,4,86,61,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,529688,873945
1980,Arizona,AZ,4,86,61,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,246843,873945
1980,Arizona,AZ,4,86,61,US President,"Anderson, John B.",Other,independent,Other,FALSE,76952,873945
1980,Arizona,AZ,4,86,61,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,18784,873945
1980,Arizona,AZ,4,86,61,US President,"Deberry, Clifton",Other,socialist workers,Other,FALSE,1100,873945
1980,Arizona,AZ,4,86,61,US President,"Commoner, Barry",Other,citizens,Other,FALSE,551,873945
1980,Arizona,AZ,4,86,61,US President,"Hall, Gus",Other,communist party use,Other,FALSE,25,873945
1980,Arizona,AZ,4,86,61,US President,"Griswold, Deirdre",Other,workers world,Other,FALSE,2,873945
1980,Arkansas,AR,5,71,42,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,403164,837582
1980,Arkansas,AR,5,71,42,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,398041,837582
1980,Arkansas,AR,5,71,42,US President,"Anderson, John B.",Other,independent,Other,FALSE,22468,837582
1980,Arkansas,AR,5,71,42,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,8970,837582
1980,Arkansas,AR,5,71,42,US President,"Commoner, Barry",Other,citizens,Other,FALSE,2345,837582
1980,Arkansas,AR,5,71,42,US President,"Bubar, Benjamin """"Ben""""",Other,statesman,Other,FALSE,1350,837582
1980,Arkansas,AR,5,71,42,US President,"Hall, Gus",Other,communist party use,Other,FALSE,1244,837582
1980,California,CA,6,93,71,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,4522994,8582938
1980,California,CA,6,93,71,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,3082943,8582938
1980,California,CA,6,93,71,US President,"Anderson, John B.",Other,independent,Other,FALSE,739618,8582938
1980,California,CA,6,93,71,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,148390,8582938
1980,California,CA,6,93,71,US President,"Commoner, Barry",Other,citizens,Other,FALSE,61046,8582938
1980,California,CA,6,93,71,US President,"Smith, Maureen",Other,peace & freedom,Other,FALSE,18106,8582938
1980,California,CA,6,93,71,US President,"Rarick, John",Other,american independent party,Other,FALSE,9841,8582938
1980,Colorado,CO,8,84,62,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,652264,1184450
1980,Colorado,CO,8,84,62,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,368009,1184450
1980,Colorado,CO,8,84,62,US President,"Anderson, John B.",Other,national unity campaign,Other,FALSE,130633,1184450
1980,Colorado,CO,8,84,62,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,25744,1184450
1980,Colorado,CO,8,84,62,US President,"Commoner, Barry",Other,citizens,Other,FALSE,5614,1184450
1980,Colorado,CO,8,84,62,US President,"Bubar, Benjamin """"Ben""""",Other,statesman,Other,FALSE,1180,1184450
1980,Colorado,CO,8,84,62,US President,"Pulley, Andrew",Other,socialist workers,Other,FALSE,519,1184450
1980,Colorado,CO,8,84,62,US President,"Hall, Gus",Other,communist party use,Other,FALSE,487,1184450
1980,Connecticut,CT,9,16,1,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,677210,1406285
1980,Connecticut,CT,9,16,1,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,541732,1406285
1980,Connecticut,CT,9,16,1,US President,"Anderson, John B.",Other,anderson coalition,Other,FALSE,171807,1406285
1980,Connecticut,CT,9,16,1,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,8570,1406285
1980,Connecticut,CT,9,16,1,US President,"Commoner, Barry",Other,citizens,Other,FALSE,6130,1406285
1980,Connecticut,CT,9,16,1,US President,,Other,,Other,TRUE,836,1406285
1980,Delaware,DE,10,51,11,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,111252,235668
1980,Delaware,DE,10,51,11,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,105754,235668
1980,Delaware,DE,10,51,11,US President,"Anderson, John B.",Other,independent,Other,FALSE,16288,235668
1980,Delaware,DE,10,51,11,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,1974,235668
1980,Delaware,DE,10,51,11,US President,"Greaves, Percy L, Jr.",Other,american,Other,FALSE,400,235668
1980,District of Columbia,DC,11,53,55,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,130231,173889
1980,District of Columbia,DC,11,53,55,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,23313,173889
1980,District of Columbia,DC,11,53,55,US President,"Anderson, John B.",Other,independent,Other,FALSE,16131,173889
1980,District of Columbia,DC,11,53,55,US President,"Commoner, Barry",Other,citizens,Other,FALSE,1826,173889
1980,District of Columbia,DC,11,53,55,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,1104,173889
1980,District of Columbia,DC,11,53,55,US President,,Other,,Other,TRUE,690,173889
1980,District of Columbia,DC,11,53,55,US President,"Hall, Gus",Other,communist party use,Other,FALSE,369,173889
1980,District of Columbia,DC,11,53,55,US President,"Deberry, Clifton",Other,socialist workers,Other,FALSE,173,173889
1980,District of Columbia,DC,11,53,55,US President,"Griswold, Deirdre",Other,workers world,Other,FALSE,52,173889
1980,Florida,FL,12,59,43,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,2046951,3686927
1980,Florida,FL,12,59,43,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,1419475,3686927
1980,Florida,FL,12,59,43,US President,"Anderson, John B.",Other,independent,Other,FALSE,189692,3686927
1980,Florida,FL,12,59,43,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,30524,3686927
1980,Florida,FL,12,59,43,US President,,Other,,Other,TRUE,285,3686927
1980,Georgia,GA,13,58,44,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,890955,1596805
1980,Georgia,GA,13,58,44,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,654168,1596805
1980,Georgia,GA,13,58,44,US President,"Anderson, John B.",Other,independent,Other,FALSE,36055,1596805
1980,Georgia,GA,13,58,44,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,15627,1596805
1980,Hawaii,HI,15,95,82,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,135879,303287
1980,Hawaii,HI,15,95,82,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,130112,303287
1980,Hawaii,HI,15,95,82,US President,"Anderson, John B.",Other,independent,Other,FALSE,32021,303287
1980,Hawaii,HI,15,95,82,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,3269,303287
1980,Hawaii,HI,15,95,82,US President,"Commoner, Barry",Other,citizens,Other,FALSE,1548,303287
1980,Hawaii,HI,15,95,82,US President,"Hall, Gus",Other,communist party use,Other,FALSE,458,303287
1980,Idaho,ID,16,82,63,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,290699,437431
1980,Idaho,ID,16,82,63,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,110192,437431
1980,Idaho,ID,16,82,63,US President,"Anderson, John B.",Other,independent,Other,FALSE,27058,437431
1980,Idaho,ID,16,82,63,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,8425,437431
1980,Idaho,ID,16,82,63,US President,"Rarick, John",Other,american independent party,Other,FALSE,1057,437431
1980,Illinois,IL,17,33,21,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,2358049,4749721
1980,Illinois,IL,17,33,21,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,1981413,4749721
1980,Illinois,IL,17,33,21,US President,"Anderson, John B.",Other,independent,Other,FALSE,346754,4749721
1980,Illinois,IL,17,33,21,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,38939,4749721
1980,Illinois,IL,17,33,21,US President,"Commoner, Barry",Other,citizens,Other,FALSE,10692,4749721
1980,Illinois,IL,17,33,21,US President,"Hall, Gus",Other,communist party use,Other,FALSE,9711,4749721
1980,Illinois,IL,17,33,21,US President,"Griswold, Deirdre",Other,workers world,Other,FALSE,2257,4749721
1980,Illinois,IL,17,33,21,US President,"Deberry, Clifton",Other,socialist workers,Other,FALSE,1302,4749721
1980,Illinois,IL,17,33,21,US President,,Other,,Other,TRUE,604,4749721
1980,Indiana,IN,18,32,22,US President,"Reagan, Ronald",Ronald Reagan,republican,Republican,FALSE,1255656,2242033
1980,Indiana,IN,18,32,22,US President,"Carter, Jimmy",Jimmy Carter,democrat,Democrat,FALSE,844197,2242033
1980,Indiana,IN,18,32,22,US President,"Anderson, John B.",Other,independent,Other,FALSE,111639,2242033
1980,Indiana,IN,18,32,22,US President,"Clark, Edward """"Ed""""",Other,libertarian,Other,FALSE,19627,2242033
1980,Indiana,IN,18,32,22,US President,"Commoner, Barry",Other,citizens,Other,FALSE,4852,2242033
